gene,eds1,rgt1,lys14
YPR084W,0.04768675073,0.2957030615,0.2810218897
YPR089W,0.15963036319999999,0.5166156975,0.4804204137
YPR096C,0.1812692469,0.1812692469,0.1812692469
YPR097W,0.1812692469,0.1812692469,0.1812692469
YPR098C,0.2389049713,0.2406387139,0.2327650362
YPR099C,0.04768675073,0.2957030615,0.2810218897
YPR109W,0.2924833463,0.2957030615,0.2810218897
YPR114W,0.2118173982,0.5841782136,0.5437250308
YPR117W,0.6332106634,0.6422975318,0.5993167303
YPR127W,0.02713677588,0.8183279683,0.4419214255
YPR147C,0.1105116426,0.4380756576,0.4083327713
YPR148C,0.8625037377,0.6950324557,0.9559882327
YPR153W,0.6054346718,0.6143311274,0.2091449909
YPR172W,0.388590433,0.3941424874,0.3686208547
YPR174C,0.4316314855,0.4380756576,0.4083327713
YPR195C,0.8939269178,0.9954569434,0.947398919
YPR196W,0.6590313242,0.6682359796,0.6245185456
YPR202W,0.6054346718,0.6143311274,0.5724234027
YPR203W,0.2924833463,0.2957030615,0.2810218897
YPR204W,0.1812692469,0.1812692469,0.1812692469
YEL077C,0.1812692469,0.1812692469,0.1812692469
YOR008C-A,0.2653328389,0.6422975318,0.5993167303
YCL001W-A,0.08778412724,0.3941424874,0.3686208547
YCR087C-A,0.2385005345,0.6143311274,0.2091449909
YER039C-A,0.08778412724,0.09054095765,0.3686208547
YDR034C-A,0.726090038,0.7353015911,0.328112876
YDR034W-B,0.726090038,0.7353015911,0.328112876
YER138W-A,0.1812692469,0.1812692469,0.1812692469
YKL033W-A,0.15963036319999999,0.5166156975,0.4804204137
YMR158C-A,0.2389049713,0.2406387139,0.2327650362
Q0255,0.1812692469,0.1812692469,0.1812692469
YBR085C-A,0.441293319,0.6561535029,0.1007985671
YER053C-A,0.008257130365,0.4060214383,0.8672039955
YMR122W-A,0.08778412724,0.01447200833,0.3686208547
YCL021W-A,0.2389049713,0.2406387139,0.2327650362
YAL044W-A,0.1812692469,0.1812692469,0.1812692469
YDL085C-A,0.7050058678,0.9206277108,0.8907184477
YBL029C-A,0.8011143575,0.934537153,0.5342342145
YCL001W-B,0.1105116426,0.4380756576,0.4083327713
YDL159W-A,0.1812692469,0.1812692469,0.1812692469
YFR012W-A,0.2389049713,0.2406387139,0.02947678516
YGL258W-A,0.2924833463,0.2957030615,0.2810218897
YJL052C-A,0.6830343027,0.6922935259,0.6481352398
YKL018C-A,0.47164260140000003,0.4788230566,0.4455469236
YKL106C-A,0.15963036319999999,0.1652227251,0.4804204137
YLR363W-A,0.3422899948,0.3467744713,0.06018615829
YML007C-A,0.0770243112,0.8041242264,0.7617134839
YNL162W-A,0.1345599156,0.4788230566,0.4455469236
YOL159C-A,0.3422899948,0.3467744713,0.3262435271
YBR255C-A,0.47164260140000003,0.4788230566,0.4455469236
YDR381C-A,0.6730276253,0.425856775,0.6162282132
YIL156W-B,0.3422899948,0.3467744713,0.3262435271
YJR112W-A,0.04768675073,0.2957030615,0.2810218897
YPR170W-B,0.446831693,0.2050797622,0.7457200102
YOR072W-B,0.6332106634,0.6422975318,0.5993167303
YBL039W-B,0.6590313242,0.6682359796,0.2567171145
YJL127C-B,0.4222203196,0.7722984286,0.374719785
YKL068W-A,0.6031253818,0.8302416836,0.939097882
YLR307C-A,0.7053475571,0.7146065626,0.6702665125
YOR020W-A,0.004656136712,0.7888099874,0.7457200102
YBL008W-A,0.2389049713,0.2406387139,0.2327650362
YBR072C-A,0.2924833463,0.2957030615,0.2810218897
YBR196C-A,0.3713887351,0.3834739473,0.6910057923
YBR200W-A,0.5088370774,0.5166156975,0.4804204137
YCR108C,0.1812692469,0.1812692469,0.1812692469
YDL022C-A,0.2653328389,0.6422975318,0.06527966752
YDR169C-A,0.04514641799,0.5516678417,0.5131004624
YDR182W-A,0.1812692469,0.1812692469,0.1812692469
YDR194W-A,0.3422899948,0.3467744713,0.3262435271
YDR246W-A,0.47164260140000003,0.4788230566,0.4455469236
YER078W-A,0.2924833463,0.2957030615,0.04381349222
YFL041W-A,0.2389049713,0.2406387139,0.2327650362
YGL041C-B,0.1812692469,0.1812692469,0.1812692469
YGR121W-A,0.2191711594,0.4454537939,0.8833836154
YGR240C-A,0.3422899948,0.3467744713,0.3262435271
YHR086W-A,0.01979765083,0.4380756576,0.4083327713
YHR175W-A,0.1812692469,0.1812692469,0.1812692469
YIL134C-A,0.4466377207,0.7195296046,0.6487879225
YJR151W-A,0.5088370774,0.1652227251,0.4804204137
YKL183C-A,0.1812692469,0.1812692469,0.1812692469
YLL006W-A,0.1812692469,0.1812692469,0.1812692469
YLR154C-G,0.1812692469,0.1812692469,0.1812692469
YLR154C-H,0.1812692469,0.1812692469,0.1812692469
YLR156C-A,0.1812692469,0.1812692469,0.1812692469
YLR157C-C,0.1812692469,0.1812692469,0.1812692469
YLR159C-A,0.1812692469,0.1812692469,0.1812692469
YLR285C-A,0.3422899948,0.3467744713,0.3262435271
YLR342W-A,0.2389049713,0.2406387139,0.2327650362
YLR412C-A,0.6830343027,0.6922935259,0.08866771643
YML054C-A,0.5434131951,0.5516678417,0.5131004624
YMR030W-A,0.1812692469,0.1812692469,0.1812692469
YMR230W-A,0.2389049713,0.2406387139,0.2327650362
YOL164W-A,0.15963036319999999,0.5166156975,0.4804204137
YOR011W-A,0.2389049713,0.2406387139,0.2327650362
YOR316C-A,0.7343296514,0.2824190114,0.4155291209
YOR376W-A,0.2653328389,0.6422975318,0.5993167303
YOR381W-A,0.3422899948,0.3467744713,0.3262435271
YPL038W-A,0.1812692469,0.1812692469,0.1812692469
YPR108W-A,0.0667153126,0.3467744713,0.3262435271
YAL067W-A,0.03112826954,0.2406387139,0.2327650362
YAR035C-A,0.4316314855,0.4380756576,0.09781935116
YBL071C-B,0.5434131951,0.5516678417,0.5131004624
YBL100W-C,0.2389049713,0.03160355236,0.002544935759
YBR126W-A,0.9363844246,0.9412648205,0.2368119558
YBR182C-A,0.2312134083,0.2487184355,0.3367339582
YBR296C-A,0.5197262281,0.3157954005,0.04028570024
YBR298C-A,0.1812692469,0.1812692469,0.1812692469
YER175W-A,0.1854598955,0.5516678417,0.5131004624
YER190C-B,0.1812692469,0.1812692469,0.1812692469
YFR032C-B,0.7453723222,0.7544959397,0.7104406316
YGL007C-A,0.001900316802,0.5841782136,0.5437250308
YGL188C-A,0.1105116426,0.4380756576,0.4083327713
YGR146C-A,0.07556834907,0.9384401602,0.7473124665
YGR174W-A,0.01378754748,0.3941424874,0.07828195488
YGR204C-A,0.1812692469,0.1812692469,0.1812692469
YHR022C-A,0.5169141432,0.5314350072,0.7907458729
YHR212W-A,0.1812692469,0.1812692469,0.1812692469
YHR213W-A,0.2389049713,0.2406387139,0.2327650362
YHR213W-B,0.1812692469,0.1812692469,0.1812692469
YHR214C-D,0.1812692469,0.1812692469,0.1812692469
YHR214C-E,0.388590433,0.3941424874,0.3686208547
YIL105W-A,0.2389049713,0.2406387139,0.02947678516
YJL077W-A,0.2445230185,0.9678369602,0.7998598524
YJL077W-B,0.1812692469,0.1812692469,0.1812692469
YKL096C-B,0.03112826954,0.2406387139,0.2327650362
YLL066W-B,0.1812692469,0.1812692469,0.1812692469
YLR157W-D,0.1812692469,0.1812692469,0.1812692469
YLR157W-E,0.1812692469,0.1812692469,0.1812692469
YLR406C-A,0.03991854323,0.8302416836,0.939097882
YML100W-A,0.008983633818,0.3467744713,0.3262435271
YMR001C-A,0.330070076,0.875311955,0.8386298653
YMR105W-A,0.8472468831,0.8550527038,0.8162410093
YMR182W-A,0.13441034,0.936672703,0.09696459952
YMR242W-A,0.2924833463,0.2957030615,0.2810218897
YMR272W-B,0.1345599156,0.4788230566,0.4455469236
YMR315W-A,0.5434131951,0.5516678417,0.5131004624
YNL097C-B,0.3890374417,0.6709343298,0.5990966802
YNR075C-A,0.2389049713,0.2406387139,0.2327650362
YOL019W-A,0.08084806764,0.2745601742,0
YOL166W-A,0.9315669844,0.7619249018,0.9100691492
YOR032W-A,0.8232357164,0.8315017396,0.7907458729
YOR161C-C,0.2921610769,0.6682359796,0.6245185456
YOR394C-A,0.1812692469,0.1812692469,0.1812692469
YPL152W-A,0.02951079413,0.6922935259,0.2806095488
YPR159C-A,0.03089432632,0.9077313409,0.3460206973
YAL037C-A,0.388590433,0.3941424874,0.3686208547
YBR056W-A,0.3452944183,0.3567555647,0.304436914
YDR524C-B,0.5088370774,0.5166156975,0.4804204137
YDR524W-C,0.3958947395,0.2349313407,0.9429284486
YEL009C-A,0.2924833463,0.2957030615,0.2810218897
YER038W-A,0.1812692469,0.1812692469,0.1812692469
YER145C-A,0.2924833463,0.2957030615,0.04381349222
YER188C-A,0.7632972024,0.7722984286,0.7286530759
YGL006W-A,0.3694789087,0.8927395753,0.5813943154
YJL047C-A,0.6054346718,0.6143311274,0.5724234027
YJL133C-A,0.08214956385,1.741801698e-4,0.1193207927
YJL136W-A,0.2389049713,0.2406387139,0.2327650362
YLR264C-A,0.726090038,0.7353015911,0.328112876
YNL067W-B,0.06938880429,0.8927395753,0.5813943154
YOL013W-A,0.1812692469,0.1812692469,0.1812692469
YOL038C-A,0.1345599156,0.4788230566,0.4455469236
YAL063C-A,0.2389049713,0.2406387139,0.2327650362
YBR196C-B,0.2921610769,0.6682359796,0.6245185456
YBR221W-A,0.2921610769,0.6682359796,0.2567171145
YCR024C-B,0.1812692469,0.1812692469,0.1812692469
YDR003W-A,0.1812692469,0.01752309631,0.1812692469
YGL041W-A,0.1812692469,0.1812692469,0.1812692469
YGR035W-A,0.3422899948,0.3467744713,0.3262435271
YHL015W-A,0.1417274747,0.1496555964,0.6910057923
YHL048C-A,0.6332106634,0.6422975318,0.5993167303
YHR007C-A,0.5088370774,0.5166156975,0.4804204137
YHR050W-A,0.15963036319999999,0.5166156975,0.4804204137
YIL002W-A,0.6054346718,0.6143311274,0.2091449909
YIL046W-A,0.1343082332,0.8655634165,0.5248813005
YIR018C-A,0.4316314855,0.4380756576,0.4083327713
YIR021W-A,0.1812692469,0.1812692469,0.1812692469
YLR361C-A,0.3422899948,0.3467744713,0.3262435271
YMR175W-A,0.2389049713,0.2406387139,0.2327650362
YMR247W-A,0.4316314855,0.4380756576,0.4083327713
YNL042W-B,0.5088370774,0.5166156975,0.4804204137
YNL146C-A,0.2389049713,0.2406387139,0.2327650362
YNL277W-A,0.5434131951,0.5516678417,0.03658177563
YOL097W-A,0.2389049713,0.2406387139,0.02947678516
YOL155W-A,0.1812692469,0.1812692469,0.1812692469
YOR034C-A,0.1812692469,0.1812692469,0.1812692469
YOR192C-C,0.1812692469,0.1812692469,0.1812692469
YOR293C-A,0.47164260140000003,0.4788230566,0.4455469236
YPL119C-A,0.1812692469,0.1812692469,0.1812692469
YCL012C,0.5088370774,0.5166156975,0.4804204137
YBR230W-A,0.6560076405,0.900517461,0.8672039955
YCR095W-A,0.0667153126,0.3467744713,0.06018615829
YGR161W-C,0.7758008853,0.309168206,0.514116552
YBR201C-A,0.2819214341,0.5208219695,0.9100691492
YGL194C-A,0.3422899948,0.3467744713,0.3262435271
YCL048W-A,0.7053475571,0.7146065626,0.6702665125
YDR461C-A,0.388590433,0.3941424874,0.3686208547
YDL007C-A,0.5088370774,0.5166156975,0.4804204137
YKL023C-A,0.5088370774,0.5166156975,0.4804204137
YKL065W-A,0.3422899948,0.3467744713,0.3262435271
YLR146W-A,0.1812692469,0.1812692469,0.1812692469
YIL102C-A,0.6054346718,0.6143311274,0.05482035611
YPR145C-A,0.5755552774,0.2192952162,0.1857044738
YPR010C-A,0.2118173982,0.5841782136,0.5437250308
YKL212W,0.05596053657,0.5841782136,0.5437250308
YDR159W,0.5088370774,0.5166156975,0.4804204137
YDR129C,0.5755552774,0.2192952162,0.5437250308
YDR389W,0.397053655,0.01442934653,0.1291661751
YFR005C,0.2385005345,0.6143311274,0.05482035611
YGL175C,0.5088370774,0.5166156975,0.4804204137
YHR079C-A,0.2389049713,0.2406387139,0.2327650362
YBR280C,0.4316314855,0.1141891759,0.4083327713
YJR004C,0.2924833463,0.2957030615,0.2810218897
YER043C,0.04514641799,0.5516678417,0.1626800992
YER129W,0.4316314855,0.4380756576,0.4083327713
YNL083W,0.3422899948,0.3467744713,0.3262435271
YLR180W,0.6186081624,0.1154908928,0.9429284486
YDR502C,0.6006989482,0.6157188892,0.5442819322
YPL274W,0.7026800053,0.3201371953,0.6310928365
YHR083W,0.1130548016,0.2487184355,0.9465180836
YMR060C,0.3422899948,0.3467744713,0.3262435271
YPL273W,0.1343082332,0.8655634165,0.8277989167
YNL026W,0.03112826954,0.2406387139,0.2327650362
YDR143C,0.5434131951,0.1920064157,0.5131004624
YER047C,0.15963036319999999,0.5166156975,0.4804204137
YFR040W,0.15963036319999999,0.5166156975,0.4804204137
YJL098W,0.6590313242,0.6682359796,0.003355834284
YKR028W,0.1417274747,0.7353015911,0.6910057923
YMR263W,0.6332106634,0.6422975318,0.5993167303
YGL229C,0.5755552774,0.5841782136,0.5437250308
YPL218W,0.5088370774,0.5166156975,0.4804204137
YDL153C,0.2389049713,0.2406387139,0.2327650362
YMR127C,0.5755552774,0.5841782136,0.5437250308
YBL052C,0.1105116426,0.4380756576,0.4083327713
YDR181C,0.4316314855,0.4380756576,0.4083327713
YOR213C,0.4316314855,0.4380756576,0.4083327713
YCR008W,0.5389267363,0.8437202276,0.2242060504
YAL027W,0.002767055653,0.2406387139,0.2327650362
YGR263C,0.6054346718,0.6143311274,0.5724234027
YKL117W,0.4942117251,0.8183279683,0.4419214255
YDR351W,0.01979765083,3.290561288e-4,0.4083327713
YHR103W,0.1417274747,0.01163780396,0.6910057923
YER087C-B,0.388590433,0.09054095765,0.3686208547
YER019C-A,0.03506854806,0.1033246165,0.8833836154
YHL034C,0.7053475571,0.7146065626,0.6702665125
YDR180W,0.388590433,0.3941424874,0.3686208547
YER147C,0.47164260140000003,0.4788230566,0.4455469236
YOR329C,0.6054346718,0.6143311274,0.5724234027
YPR129W,0.04514641799,0.5516678417,0.5131004624
Q0160,0.1812692469,0.1812692469,0.1812692469
YHR205W,0.02713677588,0.8183279683,0.7767010145
YMR214W,0.47164260140000003,0.4788230566,0.4455469236
YGL011C,0.0667153126,0.3467744713,0.3262435271
YDL139C,0.1803683996,0.5902377069,0.7455785002
YGR049W,5.197394815e-4,0.4788230566,0.02211706775
YBR037C,0.7632972024,0.7722984286,0.7286530759
YBR024W,0.09479136543,0.6682359796,0.6245185456
YOR367W,0.2389049713,0.2406387139,0.2327650362
YJL080C,0.5755552774,0.5841782136,0.1857044738
YER120W,0.8356792914,0.8437202276,0.8039073505
YBL091C-A,0.3422899948,0.06860959179,0.3262435271
YGL126W,0.7453723222,0.409699777,0.7104406316
YMR272C,0.1345599156,0.4788230566,0.4455469236
YBL011W,0.6590313242,0.3021903368,0.6245185456
YMR305C,0.8356792914,0.8437202276,0.8039073505
YGL028C,0.4222203196,0.7722984286,0.7286530759
YGR279C,0.9263847321,0.748451213,0.2096059763
YGL083W,0.7954502495,0.4847929224,0.7617134839
YGR245C,0.2924833463,0.2957030615,0.2810218897
YDR469W,0.2653328389,0.6422975318,0.5993167303
YEL057C,0.2980453259,0.7747672427,0.4494169182
YMR074C,0.2924833463,0.2957030615,0.2810218897
YOL098C,0.2389049713,0.2406387139,0.02947678516
YPR022C,0.5088370774,0.5166156975,0.4804204137
YKL148C,0.8098498222,0.8183279683,0.1909633367
YLL041C,0.5755552774,0.5841782136,0.1857044738
YKL141W,0.6332106634,0.6422975318,0.5993167303
YDR178W,0.01143880321,0.2192952162,0.5437250308
YOL071W,0.1812692469,0.1812692469,0.1812692469
YDR379C-A,0.4942117251,0.8183279683,0.7767010145
YDR511W,0.2924833463,0.04880809038,0.04381349222
YBR269C,0.1345599156,0.4788230566,0.4455469236
YLR022C,0.3422899948,0.06860959179,0.3262435271
YIL113W,0.7954502495,0.4847929224,0.7617134839
YKL193C,0.6054346718,0.6143311274,0.5724234027
YGL056C,0.4282336426,0.6673310416,0.949881941
YBR214W,0.15963036319999999,0.1652227251,0.4804204137
YIL084C,0.47164260140000003,0.4788230566,0.4455469236
YGL224C,0.5088370774,0.5166156975,0.4804204137
YBL104C,0.03112826954,0.2406387139,0.2327650362
YDR164C,0.6054346718,0.6143311274,0.5724234027
YLR166C,0.3142744082,0.7869989505,0.9210261579
YIR022W,0.2389049713,0.2406387139,0.2327650362
YNR026C,0.2924833463,0.2957030615,0.2810218897
YLR208W,0.5434131951,0.1920064157,0.5131004624
YMR079W,0.6054346718,0.6143311274,0.5724234027
YGL233W,0.5755552774,0.2192952162,0.5437250308
YPL085W,0.2924833463,0.2957030615,0.2810218897
YBL050W,0.15963036319999999,0.1652227251,0.4804204137
YBR080C,0.6332106634,0.6422975318,0.5993167303
YNL272C,0.47164260140000003,0.4788230566,0.4455469236
YDR498C,0.349807916,0.8843535878,0.8487795787
YNL287W,0.446831693,0.7888099874,0.7457200102
YLR268W,0.4316314855,0.4380756576,0.4083327713
YPR181C,0.2118173982,0.5841782136,0.1857044738
YIL109C,0.6893560261,0.7040435671,0.3635454454
YDR238C,0.0667153126,0.3467744713,0.3262435271
YGL137W,0.3422899948,0.3467744713,0.3262435271
YIL076W,0.726090038,0.7353015911,0.1150162136
YER008C,0.5088370774,0.5166156975,0.4804204137
YDL195W,0.1812692469,0.1812692469,0.1812692469
YLR440C,0.03549097509,0.5166156975,0.4804204137
YFL005W,0.3422899948,0.06860959179,0.3262435271
YDR166C,0.2389049713,0.2406387139,0.2327650362
YFL045C,0.08084806764,0.6422975318,0.5993167303
YMR013C,0.388590433,0.3941424874,0.3686208547
YIL068C,0.3422899948,0.3467744713,0.3262435271
YLR378C,0.02556407136,0.9455239451,0.9210261579
YPL094C,0.2389049713,0.2406387139,0.2327650362
YOR254C,0.388590433,0.3941424874,0.3686208547
YML105C,0.1812692469,0.1812692469,0.1812692469
YBR171W,0.388590433,0.09054095765,0.3686208547
YDR170C,0.7954502495,0.8041242264,0.7617134839
YLR292C,0.6332106634,0.6422975318,0.5993167303
YPR055W,0.5088370774,0.5166156975,0.4804204137
YGR009C,0.4316314855,0.4380756576,0.4083327713
YDR077W,0.4600984564,0.8730750046,0.2058628129
YCR067C,0.5389267363,0.5536481754,0.8039073505
YLR026C,0.726090038,0.7353015911,0.6910057923
YBL066C,0.6332106634,0.6422975318,0.5993167303
YMR086W,0.6006989482,0.875311955,0.5442819322
YKL105C,0.7799602349,0.7888099874,0.7457200102
YGL100W,0.5755552774,0.5841782136,0.5437250308
YLR404W,0.6332106634,0.6422975318,0.5993167303
YDR363W-A,0.7480364876,1.446198462e-4,0.6934514292
YLR430W,0.15963036319999999,0.5166156975,0.4804204137
YMR059W,0.4316314855,0.4380756576,0.09781935116
YLR105C,0.4316314855,0.4380756576,0.4083327713
YAR008W,0.388590433,0.3941424874,0.3686208547
YPL083C,0.4316314855,0.4380756576,0.4083327713
YAL067C,0.3452944183,0.7146065626,0.6702665125
YOR184W,0.03112826954,0.2406387139,0.2327650362
YGR208W,0.5755552774,0.5841782136,0.5437250308
YER081W,0.330070076,0.875311955,0.8386298653
YIL074C,0.0674051401,0.7888099874,0.002875221799
YDR023W,0.885927435,0.8927395753,0.5813943154
YHR119W,0.6054346718,0.6143311274,0.5724234027
YJL168C,0.1105116426,0.4380756576,0.4083327713
YKR029C,0.4316314855,0.4380756576,0.09781935116
YJL105W,0.6590313242,0.6682359796,0.6245185456
YHR207C,0.7453723222,0.7544959397,0.7104406316
YPL165C,0.388590433,0.3941424874,0.3686208547
YOR165W,0.47164260140000003,0.4788230566,0.4455469236
YDL168W,0.5434131951,0.5516678417,0.5131004624
YNL049C,0.47164260140000003,0.4788230566,0.4455469236
YHR098C,0.01748009706,0.06034868188,0.8386298653
YJR095W,0.2191711594,0.2335542693,0.6327906904
YOR315W,0.5755552774,0.2192952162,0.04524233161
YLR321C,0.6054346718,0.6143311274,0.5724234027
YJL145W,0.2132730696,0.8041242264,0.7617134839
YLL003W,0.2924833463,0.2957030615,0.2810218897
YKL051W,0.008594432991,0.3326122222,0.2507143808
YOR140W,0.397053655,0.7544959397,0.03728733226
YOR021C,0.6830343027,0.6922935259,0.6481352398
YLR403W,0.3422899948,0.3467744713,0.3262435271
YKL006C-A,0.5755552774,0.5841782136,0.5437250308
YBL102W,0.6590313242,0.6682359796,0.6245185456
YIL099W,0.2924833463,0.2957030615,3.797179704e-4
YLR336C,0.5088370774,0.5166156975,0.4804204137
YPR198W,0.7453723222,0.7544959397,0.7104406316
YPL047W,0.5755552774,0.5841782136,0.5437250308
YCL010C,0.3422899948,0.3467744713,0.3262435271
YGL066W,0.5088370774,0.5166156975,0.4804204137
YJR134C,0.2389049713,0.2406387139,0.2327650362
YIR001C,0.6830343027,0.6922935259,0.6481352398
YOR073W,0.1854598955,0.1920064157,0.5131004624
YMR190C,0.388590433,0.3941424874,0.3686208547
YOR057W,0.388590433,0.3941424874,0.3686208547
YOR007C,0.7053475571,0.7146065626,0.6702665125
YPR161C,0.1105116426,0.4380756576,0.4083327713
YKR043C,0.5434131951,0.5516678417,0.5131004624
YER096W,0.47164260140000003,0.4788230566,0.4455469236
YBL031W,0.6590313242,0.3021903368,0.2567171145
YGL228W,0.5755552774,0.5841782136,0.5437250308
YKL130C,0.08084806764,0.6422975318,0.5993167303
YBR130C,0.5088370774,0.5166156975,0.4804204137
YOR035C,0.388590433,0.3941424874,0.3686208547
YDR393W,0.2389049713,0.2406387139,0.2327650362
YBR258C,0.388590433,0.3941424874,0.3686208547
YMR118C,0.388590433,0.3941424874,0.3686208547
YLR164W,0.4708412391,0.8041242264,0.7617134839
YBR263W,0.01979765083,0.1141891759,0.4083327713
YLR058C,0.3713887351,0.1496555964,0.6910057923
YER118C,0.388590433,0.3941424874,0.3686208547
YBL058W,0.4316314855,0.4380756576,0.4083327713
YIL104C,0.2924833463,0.2957030615,0.2810218897
YDL212W,0.8098498222,0.5084768275,0.4419214255
YOL110W,0.3713887351,0.7353015911,0.6910057923
YDL225W,0.002767055653,0.2406387139,0.2327650362
YHL006C,0.1812692469,0.1812692469,0.1812692469
YDR078C,0.2118173982,0.5841782136,0.5437250308
YGR112W,0.008983633818,0.3467744713,0.3262435271
YOR137C,0.6332106634,0.6422975318,0.2328582168
YLR079W,0.2385005345,0.6143311274,0.5724234027
YBR103W,0.47164260140000003,0.4788230566,0.4455469236
YOL031C,0.7453723222,0.409699777,0.3515622182
YIL123W,0.9670205435,0.9701692319,0.1946324853
YOL004W,0.1946622149,0.7888099874,0.3975295134
YNL236W,0.5755552774,0.5841782136,0.5437250308
YDR422C,0.388590433,0.3941424874,0.07828195488
YMR175W,0.6590313242,0.6682359796,0.6245185456
YGL208W,0.4316314855,0.1141891759,0.4083327713
YNL257C,0.5088370774,0.5166156975,0.4804204137
YJL089W,0.5434131951,0.5516678417,0.5131004624
YMR140W,0.2118173982,0.5841782136,0.1857044738
YKR101W,0.1105116426,0.4380756576,0.4083327713
YDL042C,0.4316314855,0.4380756576,0.4083327713
YLR442C,0.6830343027,0.6922935259,0.6481352398
YDR227W,0.08574041531,0.6878504436,0.8755564789
YNL007C,0.3188528495,0.6922935259,0.6481352398
YKR072C,0.1812692469,0.1812692469,0.1812692469
YEL065W,0.5088370774,0.1652227251,0.1402333266
YDL047W,0.1218457157,0.4497000841,0.1836245913
YNL032W,0.1854598955,0.5516678417,0.5131004624
YDR409W,0.5755552774,0.2192952162,0.5437250308
YKR100C,0.1105116426,0.4380756576,0.4083327713
YLR187W,0.7632972024,0.0631228909,0.374719785
YHR149C,0.1588118917,0.7544959397,0.7104406316
YLR398C,0.5434131951,0.5516678417,0.5131004624
YPR189W,0.04768675073,0.2957030615,0.2810218897
YGR195W,0.08778412724,0.3941424874,0.3686208547
YOR076C,0.5434131951,0.5516678417,0.5131004624
YGL213C,0.3422899948,0.3467744713,0.3262435271
YOL113W,0.446831693,0.7888099874,0.7457200102
YGR143W,0.9558376304,0.6224089641,0.939097882
YHR206W,0.5169141432,0.1056480895,0.7907458729
YNL167C,0.1253093718,0.7146065626,0.304436914
YDR328C,0.08778412724,0.3941424874,0.3686208547
YNL311C,0.3422899948,0.3467744713,0.3262435271
YPL026C,0.1345599156,0,0.4455469236
YBL061C,0.03549097509,0.5166156975,0.4804204137
YMR216C,0.5169141432,0.8315017396,0.4634293439
YBL007C,0.08778412724,0.3941424874,0.3686208547
YNL243W,0.1096375748,0.3296279196,0.6481352398
YDL052C,0.2322413985,0.8183279683,0.7767010145
YKL108W,0.446831693,0.7888099874,0.3975295134
YGL113W,0.08778412724,0.3941424874,0.3686208547
YDR489W,0.5755552774,0.2192952162,0.5437250308
YOR060C,0.5434131951,0.5516678417,0.1626800992
YDR515W,0.15963036319999999,0.5166156975,0.4804204137
YOR008C,0.2118173982,0.5841782136,0.5437250308
YGR271W,0.6054346718,0.6143311274,0.5724234027
YGR212W,0.5755552774,0.5841782136,0.5437250308
YBR156C,0.388590433,0.3941424874,0.3686208547
YOR195W,0.5434131951,0.5516678417,0.5131004624
YIL105C,0.5434131951,0.5516678417,0.5131004624
YNL047C,0.02951079413,0.6922935259,0.6481352398
YDL033C,0.4316314855,0.4380756576,0.4083327713
YBR077C,0.3796057288,0.6224089641,0.7686640767
YCR024C,0.2389049713,0.2406387139,0.2327650362
YBR266C,0.01378754748,0.3941424874,0.07828195488
YIL147C,0.6830343027,0.6922935259,0.2806095488
YER180C-A,0.6332106634,0.6422975318,0.5993167303
YOR154W,0.5755552774,0.5841782136,0.1857044738
YLR139C,0.1812692469,0.1812692469,0.1812692469
YHR030C,0.5088370774,0.5166156975,0.4804204137
YDR088C,0.004166868786,0.4788230566,0.4455469236
YBR228W,0.3422899948,0.3467744713,0.3262435271
YLR135W,0.1105116426,0.4380756576,0.4083327713
YDL013W,0.5434131951,0.5516678417,0.5131004624
YER116C,0.09479136543,0.6682359796,0.6245185456
YGR081C,0.06788156294,0.6143311274,0.5724234027
YDR189W,0.388590433,0.3941424874,0.3686208547
YOR307C,0.06788156294,0.6143311274,0.5724234027
YNL196C,0.388590433,0.3941424874,0.3686208547
YPL027W,0.5088370774,0.5166156975,0.4804204137
YML066C,0.5169141432,0.8315017396,0.7907458729
YER029C,0.3422899948,0.009383722002,0.3262435271
YFL008W,0.6830343027,0.6922935259,0.6481352398
YFR031C,0.5755552774,0.5841782136,0.5437250308
YJL074C,0.5088370774,0.5166156975,0.4804204137
YLR086W,0.4316314855,0.4380756576,0.4083327713
YOL034W,0.5434131951,0.5516678417,0.5131004624
YLR383W,0.388590433,0.3941424874,0.3686208547
YGR074W,0.5088370774,0.5166156975,0.4804204137
YLR275W,0.47164260140000003,0.4788230566,0.4455469236
YLR147C,0.3422899948,0.3467744713,0.3262435271
YOR159C,0.15963036319999999,0.5166156975,0.4804204137
YOL122C,0.2980453259,0.5387805337,0.4494169182
YHR050W,0.3422899948,0.3467744713,0.3262435271
YLR034C,0.5434131951,0.5516678417,0.5131004624
YGR229C,0.9524933303,0.9565362,0.0594642497
YPR054W,0.2389049713,0.2406387139,0.2327650362
YML058W,0.7799602349,0.7888099874,0.7457200102
YNR015W,0.08778412724,0.3941424874,0.3686208547
YBR182C,0.4316314855,0.4380756576,0.4083327713
YOR149C,0.0770243112,0.8041242264,0.7617134839
YDR510W,0.1515431767,0.6561535029,0.1998751794
YFL017W-A,0.397053655,0.7544959397,0.3515622182
YPR182W,0.2118173982,0.5841782136,0.1857044738
YKL079W,0.6332106634,0.6422975318,0.5993167303
YBR172C,0.15963036319999999,0.1652227251,0.4804204137
YDR525W-A,0.1238385787,0.2824190114,0.002898696511
YJL151C,0.5389267363,0.8437202276,0.8039073505
YDL123W,0.6332106634,0.2745601742,0.5993167303
YAL030W,0.2924833463,0.2957030615,0.04381349222
