gene,eds1,rgt1,lys14
YMR001C-A,0.09418001236,0.6079151483,0.5734067624
YMR105W-A,0.16285487,0.8510197329,0.8325894105
YMR182W-A,0.9182917528,0.9340507599,0.7221029168
YMR242W-A,0.3507162538,0.2940203166,0.2868236806
YMR272W-B,0.01324523863,0.1367631223,0.02452901625
YMR315W-A,0.3110417306,0.547367742,0.5286273871
YNL097C-B,0.06123440995,0.1954614348,0.3591022958
YNR075C-A,0.2708987927,0.2397321013,0.2358669062
YOL019W-A,0.4338974954,0.2697328049,0
YOL166W-A,0.9841097997,0.5109865989,0.7221029168
YOR032W-A,0.4902705939,0.5238749553,0.2294513988
YOR161C-C,0.7963419089,0.6634514677,0.08555330195
YOR394C-A,0.1812692469,0.1812692469,0.1812692469
YPL152W-A,0.8186371288,0.6874832849,0.6661865182
YPR159C-A,0.1507345612,0.4167664264,0.07264625411
YAL037C-A,0.4850939927,0.3912439327,0.3787695642
YBR056W-A,0.03810774465,0.3507677798,0.1132640097
YDR524C-B,0.6363629717,0.5125613615,0.4949475981
YDR524W-C,0.5513367756,0.8336225986,0.9516623847
YEL009C-A,0.07030004921,0.2940203166,0.0457511164
YER038W-A,0.1812692469,0.1812692469,0.1812692469
YER145C-A,0.07030004921,0.2940203166,0.2868236806
YER188C-A,0.8859395088,0.7676324656,0.7467114873
YGL006W-A,0.4263797735,0.8892277575,0.610872028
YJL047C-A,0.7431921818,0.6097017524,0.5893988544
YJL133C-A,0.002564248919,0.1779975771,0.4660920208
YJL136W-A,0.2708987927,0.2397321013,0.2358669062
YLR264C-A,0.5772708314,0.7305213579,0.3500559529
YNL067W-B,0.8450699127,0.8892277575,0.8729734371
YOL013W-A,0.1812692469,0.1812692469,0.1812692469
YOL038C-A,0.2259286423,0.4750784503,0.4588613729
YAL063C-A,0.2708987927,0.2397321013,0.2358669062
YBR196C-B,0.7963419089,0.6634514677,0.6423353921
YBR221W-A,0.2143989348,0.29694577,0.6423353921
YCR024C-B,0.1812692469,0.1812692469,0.1812692469
YDR003W-A,0.1812692469,0.1812692469,0.1812692469
YGL041W-A,0.1812692469,0.1812692469,0.1812692469
YGR035W-A,0.4217957961,0.3444319901,0.3343823652
YHL015W-A,0.3068559769,0.7305213579,0.3500559529
YHL048C-A,0.7713059029,0.6375716589,0.6167800922
YHR007C-A,0.6363629717,0.5125613615,0.4949475981
YHR050W-A,0.6363629717,0.5125613615,0.4949475981
YIL002W-A,0.7431921818,0.6097017524,0.2239092313
YIL046W-A,0.7982415669,0.8616579209,0.1179247603
YIR018C-A,0.5414626968,0.4347131894,0.4201967703
YIR021W-A,0.1812692469,0.1812692469,0.01752309631
YLR361C-A,0.1050392401,0.3444319901,0.3343823652
YMR175W-A,0.2708987927,0.2397321013,0.2358669062
YMR247W-A,0.5414626968,0.4347131894,0.4201967703
YNL042W-B,0.268508087,0.5125613615,0.4949475981
YNL146C-A,0.04054456952,0.2397321013,0.03030494219
YNL277W-A,0.105192083,0.547367742,0.5286273871
YOL097W-A,0.04054456952,0.2397321013,0.2358669062
YOL155W-A,0.1812692469,0.1812692469,0.1812692469
YOR034C-A,0.1812692469,0.1812692469,0.1812692469
YOR192C-C,0.1812692469,0.1812692469,0.1812692469
YOR293C-A,0.06214360778,0.4750784503,0.1265590781
YPL119C-A,0.1812692469,0.1812692469,0.1812692469
YCL012C,0.6363629717,0.5125613615,0.4949475981
YBR230W-A,0.8583367306,0.8971376369,0.167517812
YCR095W-A,0.1050392401,0.3444319901,0.3343823652
YGR161W-C,0.1360722189,0.904310066,0.3894665346
YBR201C-A,0.3988925358,0.7547433545,0.4680460563
YGL194C-A,0.01827515655,0.3444319901,0.3343823652
YCL048W-A,0.8384916069,0.7097990696,0.6884471144
YDR461C-A,0.4850939927,0.3912439327,0.3787695642
YDL007C-A,0.6363629717,0.5125613615,0.4949475981
YKL023C-A,0.6363629717,0.5125613615,0.4949475981
YKL065W-A,0.4217957961,0.3444319901,0.3343823652
YLR146W-A,0.1812692469,0.1812692469,0.1812692469
YIL102C-A,0.7431921818,0.6097017524,0.2239092313
YPR145C-A,0.037664172,0.579688714,0.1988188174
YPR010C-A,0.3530293073,0.579688714,0.5600612146
YKL212W,0.7116223971,0.579688714,0.5600612146
YDR159W,0.6363629717,0.5125613615,0.4949475981
YDR129C,0.037664172,0.2153798361,0.1988188174
YDR389W,0.1529505645,0.4030992672,0.7286139071
YFR005C,0.3940806323,0.242491951,0.06124204682
YGL175C,0.08244725486,0.5125613615,0.4949475981
YHR079C-A,0.2708987927,0.2397321013,0.2358669062
YBR280C,0.5414626968,0.4347131894,0.1041654578
YJR004C,0.3507162538,0.2940203166,0.2868236806
YER043C,0.105192083,0.547367742,0.5286273871
YER129W,0.5414626968,0.4347131894,0.4201967703
YNL083W,0.4217957961,0.3444319901,0.3343823652
YLR180W,0.5513367756,0.9607365331,0.5833965871
YDR502C,0.8150982127,0.8715364711,0.8541727331
YPL274W,0.1187422981,0.711502505,0.4511549151
YHR083W,0.7446076918,0.6428868683,0.9548858139
YMR060C,0.4217957961,0.3444319901,0.3343823652
YPL273W,0.3488755468,0.8616579209,0.5537095799
YNL026W,0.2708987927,0.2397321013,0.2358669062
YDR143C,0.3110417306,0.547367742,0.174105034
YER047C,0.268508087,0.5125613615,0.4949475981
YFR040W,0.6363629717,0.5125613615,0.4949475981
YJL098W,0.2143989348,0.09738105114,1.408891593e-6
YKR028W,0.3068559769,0.3771631386,0.7092232466
YMR263W,0.4338974954,0.6375716589,0.6167800922
YGL229C,0.1300768262,0.579688714,0.5600612146
YPL218W,0.268508087,0.5125613615,0.4949475981
YDL153C,0.04054456952,0.2397321013,0.2358669062
YMR127C,0.7116223971,0.2153798361,0.5600612146
YBL052C,0.5414626968,0.4347131894,0.4201967703
YDR181C,0.183934911,0.4347131894,0.4201967703
YOR213C,0.183934911,0.4347131894,0.4201967703
YCR008W,0.2971239778,0.8395634928,0.8206278472
YAL027W,0.2708987927,0.2397321013,0.2358669062
YGR263C,0.3940806323,0.6097017524,0.5893988544
YKL117W,0.4610141658,0.8139403931,0.4686707994
YDR351W,0.183934911,2.371715267e-6,0.4201967703
YHR103W,0.1320651426,0.3771631386,0.3500559529
YER087C-B,0.4850939927,0.3912439327,0.08303083119
YER019C-A,0.07990869304,0.6964325865,0.396096695
YHL034C,0.5440298004,0.7097990696,0.6884471144
YDR180W,0.1433143662,0.3912439327,0.3787695642
YER147C,0.5916605061,0.4750784503,0.4588613729
YOR329C,0.7431921818,0.6097017524,0.2239092313
YPR129W,0.6761716897,0.547367742,0.174105034
Q0160,0.1812692469,0.1812692469,0.1812692469
YHR205W,0.919448176,0.8139403931,0.7940796774
YMR214W,0.5916605061,0.4750784503,0.1265590781
YGL011C,0.4217957961,0.3444319901,0.3343823652
YDL139C,0.8379796097,0.8031116609,0.3130735053
YGR049W,0.01324523863,0.4750784503,0.1265590781
YBR037C,0.6383111773,0.7676324656,0.7467114873
YBR024W,0.2143989348,0.6634514677,0.6423353921
YOR367W,0.2708987927,0.2397321013,0.2358669062
YJL080C,0.3530293073,0.579688714,0.5600612146
YER120W,0.5187221501,0.8395634928,0.8206278472
YBL091C-A,0.4217957961,0.3444319901,0.3343823652
YGL126W,0.3382293806,0.7497639362,0.7286139071
YMR272C,0.01324523863,0.1367631223,0.02452901625
YBL011W,0.2143989348,0.29694577,0.2745990987
YMR305C,0.5187221501,0.5459876256,0.5124140106
YGL028C,0.6383111773,0.7676324656,0.1600697102
YGR279C,0.9103160673,0.4927545953,0.2376121879
YGL083W,0.4310518275,0.7996328369,0.7793665762
YGR245C,0.07030004921,0.2940203166,0.2868236806
YDR469W,0.7713059029,0.6375716589,0.6167800922
YEL057C,0.7973167323,0.9387599769,0.7355874865
YMR074C,0.3507162538,0.2940203166,0.2868236806
YOL098C,0.04054456952,0.2397321013,0.2358669062
YPR022C,0.268508087,0.5125613615,0.4949475981
YKL148C,0.4610141658,0.8139403931,0.7940796774
YLL041C,0.7116223971,0.2153798361,0.5600612146
YKL141W,0.7713059029,0.6375716589,0.6167800922
YDR178W,0.1300768262,0.2153798361,0.5600612146
YOL071W,0.01752309631,0.1812692469,0.1812692469
YDR379C-A,0.7165498496,0.8139403931,0.7940796774
YDR511W,0.3507162538,0.2940203166,0.2868236806
YBR269C,0.06214360778,0.4750784503,0.1265590781
YLR022C,0.4217957961,0.06761628143,0.3343823652
YIL113W,0.09623410901,0.7996328369,0.01911053775
YKL193C,0.7431921818,0.6097017524,0.5893988544
YGL056C,0.7600590463,0.657479898,0.9578942864
YBR214W,0.268508087,0.5125613615,0.1499497928
YIL084C,0.2259286423,0.4750784503,0.4588613729
YGL224C,0.268508087,0.5125613615,0.1499497928
YBL104C,0.2708987927,0.03135452319,0.2358669062
YDR164C,0.04925592426,0.242491951,0.5893988544
YLR166C,0.6359906962,0.9431329243,0.931743236
YIR022W,0.2708987927,0.2397321013,0.2358669062
YNR026C,0.07030004921,0.2940203166,0.2868236806
YLR208W,0.6761716897,0.1885773421,0.5286273871
YMR079W,0.7431921818,0.6097017524,0.5893988544
YGL233W,0.3530293073,0.579688714,0.5600612146
YPL085W,0.3507162538,0.2940203166,0.2868236806
YBL050W,0.6363629717,0.5125613615,0.4949475981
YBR080C,0.7713059029,0.6375716589,0.07294234397
YNL272C,0.06214360778,0.4750784503,0.4588613729
YDR498C,0.6231164708,0.8807096267,0.8638973311
YNL287W,0.6661298678,0.7842250624,0.763602217
YLR268W,0.5414626968,0.4347131894,0.4201967703
YPR181C,0.7116223971,0.579688714,0.5600612146
YIL109C,0.7108731024,0.9113032725,0.396096695
YDR238C,0.4217957961,0.3444319901,0.3343823652
YGL137W,0.4217957961,0.3444319901,0.06344943288
YIL076W,0.3068559769,0.7305213579,0.7092232466
YER008C,0.6363629717,0.5125613615,0.4949475981
YDL195W,0.1812692469,0.1812692469,0.1812692469
YLR440C,0.6363629717,0.5125613615,0.4949475981
YFL005W,0.4217957961,0.3444319901,0.06344943288
YDR166C,0.2708987927,0.2397321013,0.2358669062
YFL045C,0.01744036239,0.6375716589,0.2492161422
YMR013C,0.4850939927,0.3912439327,0.3787695642
YIL068C,0.4217957961,0.3444319901,0.3343823652
YLR378C,0.6359906962,0.9431329243,0.7485094039
YPL094C,0.2708987927,0.2397321013,0.2358669062
YOR254C,0.4850939927,0.3912439327,0.3787695642
YML105C,0.1812692469,0.1812692469,0.1812692469
YBR171W,0.4850939927,0.3912439327,0.3787695642
YDR170C,0.4310518275,0.7996328369,0.7793665762
YLR292C,0.7713059029,0.6375716589,0.6167800922
YPR055W,0.6363629717,0.5125613615,0.4949475981
YGR009C,0.183934911,0.4347131894,0.4201967703
YDR077W,0.009858111369,0.4706426253,0.842082462
YCR067C,0.5187221501,0.8395634928,0.8206278472
YLR026C,0.5772708314,0.7305213579,0.7092232466
YBL066C,0.7713059029,0.6375716589,0.6167800922
YMR086W,0.8150982127,0.8715364711,0.1296607096
YKL105C,0.6661298678,0.7842250624,0.763602217
YGL100W,0.3530293073,0.579688714,0.5600612146
YLR404W,0.4338974954,0.6375716589,0.2492161422
YDR363W-A,0.1259942327,5.286066489e-4,0.7221029168
YLR430W,0.6363629717,0.5125613615,0.4949475981
YMR059W,0.5414626968,0.1122611296,0.4201967703
YLR105C,0.5414626968,0.4347131894,0.4201967703
YAR008W,0.4850939927,0.3912439327,0.3787695642
YPL083C,0.5414626968,0.4347131894,0.4201967703
YAL067C,0.2755986874,0.7097990696,0.1132640097
YOR184W,0.2708987927,0.2397321013,0.2358669062
YGR208W,0.7116223971,0.579688714,0.5600612146
YER081W,0.8150982127,0.8715364711,0.8541727331
YIL074C,0.002501749704,0.4533300161,0.01598664833
YDR023W,0.6466527857,0.6454979126,0.3404673697
YHR119W,0.7431921818,0.6097017524,0.5893988544
YJL168C,0.5414626968,0.4347131894,0.4201967703
YKR029C,0.183934911,0.4347131894,0.1041654578
YJL105W,0.7963419089,0.6634514677,0.6423353921
YHR207C,0.8719178751,0.162973222,0.7286139071
YPL165C,0.1433143662,0.3912439327,0.3787695642
YOR165W,0.5916605061,0.4750784503,0.1265590781
YDL168W,0.3110417306,0.1885773421,0.5286273871
YNL049C,0.5916605061,0.4750784503,0.4588613729
YHR098C,0.5985268352,0.01851857595,0.8541727331
YJR095W,0.7108731024,0.9113032725,0.08032825003
YOR315W,0.3530293073,0.579688714,0.5600612146
YLR321C,0.7431921818,0.6097017524,0.5893988544
YJL145W,0.4310518275,0.7996328369,0.7793665762
YLL003W,0.07030004921,0.2940203166,0.2868236806
YKL051W,0.1531454414,0.9431329243,0.931743236
YOR140W,0.01863466202,0.4030992672,0.143858766
YOR021C,0.8186371288,0.6874832849,0.6661865182
YLR403W,0.01827515655,0.3444319901,0.3343823652
YKL006C-A,0.3530293073,0.579688714,0.5600612146
YBL102W,0.2143989348,0.6634514677,0.6423353921
YIL099W,0.07030004921,0.2940203166,0.2868236806
YLR336C,0.6363629717,0.5125613615,0.4949475981
YPR198W,0.3382293806,0.4030992672,0.3746686978
YPL047W,0.7116223971,0.579688714,0.5600612146
YCL010C,0.4217957961,0.3444319901,0.06344943288
YGL066W,0.268508087,0.5125613615,0.4949475981
YJR134C,0.2708987927,0.2397321013,0.2358669062
YIR001C,0.8186371288,0.6874832849,0.09901503252
YOR073W,0.3110417306,0.547367742,0.5286273871
YMR190C,0.4850939927,0.3912439327,0.3787695642
YOR057W,0.4850939927,0.3912439327,0.3787695642
YOR007C,0.8384916069,0.7097990696,0.6884471144
YPR161C,0.5414626968,0.4347131894,0.4201967703
YKR043C,0.6761716897,0.547367742,0.174105034
YER096W,0.2259286423,0.4750784503,0.4588613729
YBL031W,0.7963419089,0.6634514677,0.08555330195
YGL228W,0.1300768262,0.579688714,0.5600612146
YKL130C,0.4338974954,0.6375716589,0.6167800922
YBR130C,0.6363629717,0.162292408,0.4949475981
YOR035C,0.4850939927,0.3912439327,0.3787695642
YDR393W,0.2708987927,0.2397321013,0.2358669062
YBR258C,0.1433143662,0.3912439327,0.3787695642
YMR118C,0.4850939927,0.3912439327,0.3787695642
YLR164W,0.4310518275,0.7996328369,0.7793665762
YBR263W,0.0445502669,0.4347131894,0.1041654578
YLR058C,0.1320651426,0.3771631386,0.7092232466
YER118C,0.4850939927,0.3912439327,0.3787695642
YBL058W,0.183934911,0.4347131894,0.4201967703
YIL104C,0.3507162538,0.2940203166,0.2868236806
YDL212W,0.919448176,0.8139403931,0.4686707994
YOL110W,0.1320651426,0.3771631386,0.3500559529
YDL225W,0.2708987927,0.2397321013,0.2358669062
YHL006C,0.1812692469,0.1812692469,0.1812692469
YDR078C,0.3530293073,0.2153798361,0.5600612146
YGR112W,0.4217957961,0.3444319901,0.3343823652
YOR137C,0.7713059029,0.6375716589,0.2492161422
YLR079W,0.7431921818,0.6097017524,0.5893988544
YBR103W,0.5916605061,0.4750784503,0.4588613729
YOL031C,0.3382293806,0.7497639362,0.3746686978
YIL123W,0.1666955518,0.9685612483,0.2259323561
YOL004W,0.4005026711,0.4533300161,0.763602217
YNL236W,0.3530293073,0.579688714,0.5600612146
YDR422C,0.4850939927,0.3912439327,0.3787695642
YMR175W,0.7963419089,0.6634514677,0.2745990987
YGL208W,0.183934911,0.1122611296,0.4201967703
YNL257C,0.6363629717,0.5125613615,0.4949475981
YJL089W,0.6761716897,0.547367742,0.5286273871
YMR140W,0.7116223971,0.05749571198,0.1988188174
YKR101W,0.183934911,0.4347131894,0.4201967703
YDL042C,0.5414626968,0.4347131894,0.4201967703
YLR442C,0.5090043801,0.6874832849,0.6661865182
YDR227W,0.0702013856,0.6801652929,0.377657781
YNL007C,0.5090043801,0.6874832849,0.6661865182
YKR072C,0.1812692469,0.1812692469,0.1812692469
YEL065W,0.08244725486,0.5125613615,0.1499497928
YDL047W,0.5914373009,0.657479898,0.1017457829
YNL032W,0.6761716897,0.547367742,0.174105034
YDR409W,0.3530293073,0.579688714,0.5600612146
YKR100C,0.183934911,0.4347131894,0.4201967703
YLR187W,0.8859395088,0.7676324656,0.7467114873
YHR149C,0.6086983983,0.7497639362,0.7286139071
YLR398C,0.6761716897,0.547367742,0.5286273871
YPR189W,0.3507162538,0.2940203166,0.2868236806
YGR195W,0.4850939927,0.3912439327,0.3787695642
YOR076C,0.3110417306,0.547367742,0.5286273871
YGL213C,0.1050392401,0.06761628143,0.3343823652
YOL113W,0.8984261413,0.1996130345,0.763602217
YGR143W,0.8609967456,0.8239610504,0.7948786643
YHR206W,0.2715888908,0.827226294,0.4908393222
YNL167C,0.03810774465,0.7097990696,0.32511844559999997
YDR328C,0.1433143662,0.3912439327,0.08303083119
YNL311C,0.4217957961,0.3444319901,0.3343823652
YPL026C,0.002296204829,0,0.4588613729
YBL061C,0.268508087,0.162292408,0.1499497928
YMR216C,0.7392632285,0.5238749553,0.8078116248
YBL007C,0.4850939927,0.3912439327,0.3787695642
YNL243W,0.03007833401,0.6874832849,0.6661865182
YDL052C,0.919448176,0.5010461496,0.7940796774
YKL108W,0.8984261413,0.7842250624,0.763602217
YGL113W,0.00478512924,0.3912439327,0.3787695642
YDR489W,0.3530293073,0.579688714,0.5600612146
YOR060C,0.105192083,0.547367742,0.5286273871
YDR515W,0.6363629717,0.5125613615,0.4949475981
YOR008C,0.7116223971,0.579688714,0.1988188174
YGR271W,0.7431921818,0.6097017524,0.5893988544
YGR212W,0.7116223971,0.579688714,0.1988188174
YBR156C,0.4850939927,0.3912439327,0.3787695642
YOR195W,0.6761716897,0.547367742,0.5286273871
YIL105C,0.3110417306,0.1885773421,0.5286273871
YNL047C,0.8186371288,0.6874832849,0.09901503252
YDL033C,0.183934911,0.4347131894,0.4201967703
YBR077C,0.0263171077,0.6124004292,0.3439263854
YCR024C,0.04054456952,0.2397321013,0.2358669062
YBR266C,0.4850939927,0.3912439327,0.3787695642
YIL147C,0.03007833401,0.6874832849,0.2999354191
YER180C-A,0.4338974954,0.6375716589,0.6167800922
YOR154W,0.7116223971,0.579688714,0.5600612146
YLR139C,0.1812692469,0.1812692469,0.1812692469
YHR030C,0.6363629717,0.162292408,0.4949475981
YDR088C,0.2259286423,0.4750784503,0.4588613729
YBR228W,0.1050392401,0.3444319901,0.3343823652
YLR135W,0.183934911,0.4347131894,0.4201967703
YDL013W,0.3110417306,0.04637520254,0.5286273871
YER116C,0.0776206928,0.6634514677,0.6423353921
YGR081C,0.3940806323,0.6097017524,0.2239092313
YDR189W,0.4850939927,0.3912439327,0.3787695642
YOR307C,0.3940806323,0.6097017524,0.5893988544
YNL196C,0.4850939927,0.3912439327,0.3787695642
YPL027W,0.268508087,0.5125613615,0.4949475981
YML066C,0.4902705939,0.827226294,0.8078116248
YER029C,0.4217957961,0.06761628143,0.3343823652
YFL008W,0.5090043801,0.6874832849,0.6661865182
YFR031C,0.3530293073,0.579688714,0.5600612146
YJL074C,0.268508087,0.5125613615,0.4949475981
YLR086W,0.5414626968,0.4347131894,0.4201967703
YOL034W,0.6761716897,0.547367742,0.5286273871
YLR383W,0.1433143662,0.3912439327,0.3787695642
YGR074W,0.268508087,0.5125613615,0.4949475981
YLR275W,0.2259286423,0.4750784503,0.4588613729
YLR147C,0.4217957961,0.3444319901,0.3343823652
YOR159C,0.268508087,0.5125613615,0.4949475981
YOL122C,0.1392479088,0.7677193892,0.2673671512
YHR050W,0.4217957961,0.3444319901,0.3343823652
YLR034C,0.6761716897,0.547367742,0.5286273871
YGR229C,0.1983676395,0.8137974327,0.003000360956
YPR054W,0.2708987927,0.2397321013,0.2358669062
YML058W,0.0822347199,0.7842250624,0.763602217
YNR015W,0.1433143662,0.3912439327,0.3787695642
YBR182C,0.00832356457,0.1122611296,0.4201967703
YOR149C,0.909545815,0.7996328369,0.7793665762
YDR510W,0.02229596492,0.4531853372,0.1250714893
YFL017W-A,0.6086983983,0.7497639362,0.7286139071
YPR182W,0.7116223971,0.579688714,0.5600612146
YKL079W,0.7713059029,0.6375716589,0.6167800922
YBR172C,0.08244725486,0.5125613615,0.4949475981
YDR525W-A,0.02215092457,0.05239884248,0.1058282409
YJL151C,0.7604005792,0.5459876256,0.8206278472
YDL123W,0.4338974954,0.6375716589,0.07294234397
YAL030W,0.001028768677,0.2940203166,0.2868236806
YOR327C,0.7301692069,0.712007503,0.9036157287
YDR477W,0.01446611505,0.7305213579,0.7092232466
YDR073W,0.2628150425,0.6840372713,1.008580002e-4
YNR023W,0.002296204829,0.1367631223,0.4588613729
YOR290C,0.4610141658,0.8139403931,0.7940796774
YDL194W,0.6363629717,0.5125613615,7.048344417e-4
YGL115W,0.3940806323,0.6097017524,0.5893988544
YBR289W,0.1433143662,0.3912439327,0.3787695642
YHL025W,0.5253328435,0.712007503,0.4143848693
YLR025W,0.002431219913,0.3444319901,0.3343823652
YPL002C,0.6761716897,0.547367742,0.5286273871
YGR197C,0.0702013856,0.2105735904,0.6457675424
YIL016W,0.4850939927,0.3912439327,0.3787695642
YDR478W,0.2708987927,0.2397321013,0.2358669062
YNL086W,0.1433143662,0.3912439327,0.3787695642
YMR095C,0.4338974954,0.6375716589,0.6167800922
YNL334C,0.5414626968,0.4347131894,0.4201967703
YFL060C,0.4850939927,0.3912439327,0.3787695642
YMR322C,0.7973167323,0.7677193892,0.926866259
YIL061C,0.2143989348,0.6634514677,0.6423353921
YDR011W,0.6691243574,0.1954614348,0.6286393913
YCR033W,0.5090043801,0.6874832849,0.6661865182
YGL131C,0.5916605061,0.4750784503,0.4588613729
YPR101W,0.3507162538,0.2940203166,0.2868236806
YKL173W,0.4850939927,0.3912439327,0.3787695642
YEL026W,0.8859395088,0.7676324656,0.7467114873
YDL098C,0.4217957961,0.3444319901,0.3343823652
YDR240C,0.4338974954,0.6375716589,0.6167800922
YOR308C,0.183934911,0.4347131894,0.4201967703
YGR013W,0.3507162538,0.2940203166,0.2868236806
YOR357C,0.5916605061,0.4750784503,0.4588613729
YJL036W,0.6231164708,0.8807096267,0.5924615504
YDR425W,0.4217957961,0.3444319901,0.3343823652
YMR096W,0.4338974954,0.6375716589,0.6167800922
YNL333W,0.5414626968,0.4347131894,0.4201967703
YFL059W,0.4850939927,0.3912439327,0.3787695642
YJR104C,0.3215343482,0.7898358185,7.829437971e-4
YHR008C,0.8859395088,0.7676324656,0.7467114873
YLL011W,0.2708987927,0.2397321013,0.2358669062
YOR353C,0.5916605061,0.4750784503,0.4588613729
YGL127C,0.3382293806,0.7497639362,0.7286139071
YDR006C,0.6691243574,0.6631912363,0.3591022958
YMR016C,0.5985268352,0.8715364711,0.5734067624
YNR034W,0.4850939927,0.3912439327,0.3787695642
YCR073W-A,0.1050392401,0.3444319901,0.3343823652
YHR163W,0.2143989348,0.29694577,0.6423353921
YGR248W,0.6761716897,0.547367742,0.5286273871
YEL059C-A,0.1812692469,0.1812692469,0.1812692469
YJL192C,0.2143989348,0.6634514677,0.6423353921
YJR159W,0.1812692469,0.1812692469,0.1812692469
YDL246C,0.1812692469,0.1812692469,0.1812692469
YMR066W,0.5414626968,0.1122611296,0.1041654578
YLL021W,0.8186371288,0.6874832849,0.09901503252
YCL054W,0.4850939927,0.3912439327,0.3787695642
YFL002C,0.8561725403,0.7305213579,0.3500559529
YJR010C-A,0.5414626968,0.4347131894,0.4201967703
YGL093W,0.8384916069,0.7097990696,0.6884471144
YDR356W,0.268508087,8.820157892e-4,0.4949475981
YDR201W,0.7116223971,0.579688714,0.5600612146
YML055W,0.08244725486,0.5125613615,0.1499497928
YMR117C,0.06258929565,0.6375716589,0.6167800922
YER018C,0.3748397772,0.8715364711,0.8541727331
YPL124W,0.4217957961,0.3444319901,0.3343823652
YLR066W,0.183934911,0.4347131894,0.4201967703
YKR037C,0.1050392401,0.3444319901,0.3343823652
YKL042W,0.5772708314,0.3771631386,0.7092232466
YAL047C,0.4850939927,0.3912439327,0.3787695642
YHR172W,0.3382293806,0.7497639362,0.7286139071
YNL126W,0.183934911,0.4347131894,0.4201967703
YKL184W,0.7747736763,0.6716371859,0.2259323561
YOL052C,0.4517574141,0.6631912363,0.06538544772
YPR069C,0.01827515655,0.3444319901,0.3343823652
YLR146C,0.1812692469,0.1812692469,0.1812692469
YEL031W,0.6363629717,0.5125613615,0.4949475981
YGR236C,0.6761716897,0.547367742,0.5286273871
YDR504C,0.1812692469,0.1812692469,0.1812692469
YMR107W,0.01880740049,0.7269059777,0.2230399934
YMR191W,0.4850939927,0.3912439327,0.3787695642
YLR313C,0.3507162538,0.2940203166,0.2868236806
YER150W,0.7819808435,0.5109865989,0.7221029168
YHR136C,0.8561725403,0.7305213579,0.7092232466
YPR133C,0.2708987927,0.2397321013,0.2358669062
YNL012W,0.3507162538,0.2940203166,0.2868236806
YHL022C,0.4850939927,0.3912439327,0.3787695642
YHR152W,0.7963419089,0.6634514677,0.2745990987
YHR014W,0.4338974954,0.6375716589,0.6167800922
YKR031C,0.1812692469,0.1812692469,0.1812692469
YHR153C,0.472258199,0.6634514677,0.6423353921
YPL130W,0.4850939927,0.3912439327,0.3787695642
YMR017W,0.919448176,0.5010461496,0.7940796774
YOL091W,0.2708987927,0.2397321013,0.2358669062
YIL073C,0.5916605061,0.4750784503,0.4588613729
YBR250W,0.8450699127,0.8892277575,0.8729734371
YPR036W-A,0.06004523927,0.7547433545,0.252398177
YAL009W,0.1812692469,0.1812692469,0.1812692469
YDR104C,0.6086983983,0.7497639362,0.7286139071
YER046W,0.8921282813,0.9176368123,0.6781331836
YGL170C,0.4850939927,0.3912439327,0.3787695642
YLL005C,0.4850939927,0.3912439327,0.3787695642
YLR341W,0.5440298004,0.0370843058,0.6884471144
YPL138C,0.5916605061,0.4750784503,0.4588613729
YOR148C,0.2259286423,0.4750784503,0.4588613729
YBR152W,0.3507162538,0.2940203166,0.2868236806
YLR424W,3.228798895e-4,0.03135452319,0.2358669062
YDR464W,0.5090043801,0.6874832849,0.6661865182
YOR190W,0.5414626968,0.4347131894,0.4201967703
YOR214C,0.2708987927,0.2397321013,0.2358669062
YDR218C,0.7116223971,0.579688714,0.5600612146
YGR059W,0.183934911,0.4347131894,0.4201967703
YER115C,0.183934911,0.4347131894,0.4201967703
YDR523C,0.6363629717,0.5125613615,0.4949475981
YHR139C,0.909545815,0.7996328369,0.7793665762
YNL204C,0.07030004921,0.2940203166,0.2868236806
YNL202W,0.1433143662,0.01411153585,0.3787695642
YDR522C,0.6363629717,0.5125613615,0.4949475981
YCL048W,0.6363629717,0.5125613615,0.4949475981
YOR313C,0.6363629717,0.5125613615,0.4949475981
YJL127C,0.5414626968,0.1122611296,0.1041654578
YPL175W,0.5916605061,0.4750784503,0.4588613729
YER148W,0.5916605061,0.4750784503,0.4588613729
YGL207W,0.183934911,0.1122611296,0.1041654578
YER161C,0.1050392401,0.3444319901,0.3343823652
YOL148C,0.4217957961,0.3444319901,0.3343823652
YMR179W,0.9493403443,0.8616579209,0.5537095799
YKL020C,0.5916605061,0.4750784503,0.4588613729
YDR392W,0.04732912891,0.1454898041,0.7092232466
YGR063C,0.5916605061,0.4750784503,0.4588613729
YML010W,0.1050392401,0.3444319901,0.3343823652
YGR116W,0.1050392401,0.3444319901,0.3343823652
YBR081C,0.06214360778,0.4750784503,0.1265590781
YLR055C,0.2009916933,0.9235180951,0.6933888912
YNL224C,0.3068559769,0.7305213579,0.7092232466
YIR012W,0.1050392401,0.3444319901,0.06344943288
YHR041C,0.0822347199,0.7842250624,0.763602217
YER022W,0.2259286423,0.1367631223,0.4588613729
YGR104C,0.2708987927,0.2397321013,0.2358669062
YBR253W,0.183934911,0.4347131894,0.4201967703
YDR308C,0.0298826802,0.08909538426,0.3787695642
YCR081W,0.3507162538,0.2940203166,0.2868236806
YML034W,0.181825786,0.5880137155,0.5537095799
YCR018C,0.1812692469,0.1812692469,0.1812692469
YDL133W,0.2644742549,0.6631912363,0.167517812
